symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2017-05-12 00:00:00+00:00,324.81,327.0,321.53,325.48,4114166,324.81,327.0,321.53,325.48,4114166,0.0,1.0
TSLA,2017-05-15 00:00:00+00:00,315.88,320.2,312.53,318.38,7568594,315.88,320.2,312.53,318.38,7568594,0.0,1.0
TSLA,2017-05-16 00:00:00+00:00,317.01,320.06,315.14,317.59,4121619,317.01,320.06,315.14,317.59,4121619,0.0,1.0
TSLA,2017-05-17 00:00:00+00:00,306.11,314.63,305.5,314.39,6675795,306.11,314.63,305.5,314.39,6675795,0.0,1.0
TSLA,2017-05-18 00:00:00+00:00,313.06,313.94,305.31,307.0,5590416,313.06,313.94,305.31,307.0,5590416,0.0,1.0
TSLA,2017-05-19 00:00:00+00:00,310.83,316.5,310.2,315.5,4639506,310.83,316.5,310.2,315.5,4639506,0.0,1.0
TSLA,2017-05-22 00:00:00+00:00,310.35,314.37,306.8,312.8,4279615,310.35,314.37,306.8,312.8,4279615,0.0,1.0
TSLA,2017-05-23 00:00:00+00:00,303.86,310.73,303.48,310.46,4304658,303.86,310.73,303.48,310.46,4304658,0.0,1.0
TSLA,2017-05-24 00:00:00+00:00,310.22,311.0,305.4,306.51,5016931,310.22,311.0,305.4,306.51,5016931,0.0,1.0
TSLA,2017-05-25 00:00:00+00:00,316.83,316.97,307.81,311.02,4819412,316.83,316.97,307.81,311.02,4819412,0.0,1.0
TSLA,2017-05-26 00:00:00+00:00,325.14,325.49,316.31,317.28,7705715,325.14,325.49,316.31,317.28,7705715,0.0,1.0
TSLA,2017-05-30 00:00:00+00:00,335.1,336.28,325.76,326.0,7663064,335.1,336.28,325.76,326.0,7663064,0.0,1.0
TSLA,2017-05-31 00:00:00+00:00,341.01,342.89,335.16,337.69,9863176,341.01,342.89,335.16,337.69,9863176,0.0,1.0
TSLA,2017-06-01 00:00:00+00:00,340.37,344.88,337.29,344.0,7580447,340.37,344.88,337.29,344.0,7580447,0.0,1.0
TSLA,2017-06-02 00:00:00+00:00,339.85,342.88,335.93,339.77,5570256,339.85,342.88,335.93,339.77,5570256,0.0,1.0
TSLA,2017-06-05 00:00:00+00:00,347.32,348.44,334.21,338.5,6737855,347.32,348.44,334.21,338.5,6737855,0.0,1.0
TSLA,2017-06-06 00:00:00+00:00,352.85,359.49,339.97,344.7,10951473,352.85,359.49,339.97,344.7,10951473,0.0,1.0
TSLA,2017-06-07 00:00:00+00:00,359.65,360.5,355.14,356.34,9287888,359.65,360.5,355.14,356.34,9287888,0.0,1.0
TSLA,2017-06-08 00:00:00+00:00,370.0,371.9,360.22,363.75,8975028,370.0,371.9,360.22,363.75,8975028,0.0,1.0
TSLA,2017-06-09 00:00:00+00:00,357.32,376.87,354.8,374.42,17160231,357.32,376.87,354.8,374.42,17160231,0.0,1.0
TSLA,2017-06-12 00:00:00+00:00,359.01,364.5,350.62,357.99,10476833,359.01,364.5,350.62,357.99,10476833,0.0,1.0
TSLA,2017-06-13 00:00:00+00:00,375.95,376.0,366.61,367.62,11693404,375.95,376.0,366.61,367.62,11693404,0.0,1.0
TSLA,2017-06-14 00:00:00+00:00,380.66,384.25,376.31,381.09,12731997,380.66,384.25,376.31,381.09,12731997,0.0,1.0
TSLA,2017-06-15 00:00:00+00:00,375.34,375.46,366.49,372.5,10371559,375.34,375.46,366.49,372.5,10371559,0.0,1.0
TSLA,2017-06-16 00:00:00+00:00,371.4,378.01,370.1,377.98,6259666,371.4,378.01,370.1,377.98,6259666,0.0,1.0
TSLA,2017-06-19 00:00:00+00:00,369.8,376.7,367.8,375.0,6392331,369.8,376.7,367.8,375.0,6392331,0.0,1.0
TSLA,2017-06-20 00:00:00+00:00,372.24,378.88,369.73,376.67,7396357,372.24,378.88,369.73,376.67,7396357,0.0,1.0
TSLA,2017-06-21 00:00:00+00:00,376.4,376.99,368.02,374.35,4900356,376.4,376.99,368.02,374.35,4900356,0.0,1.0
TSLA,2017-06-22 00:00:00+00:00,382.61,385.0,373.57,377.99,7485677,382.61,385.0,373.57,377.99,7485677,0.0,1.0
TSLA,2017-06-23 00:00:00+00:00,383.45,386.99,379.35,382.45,6176578,383.45,386.99,379.35,382.45,6176578,0.0,1.0
TSLA,2017-06-26 00:00:00+00:00,377.49,386.95,373.1,386.69,6575285,377.49,386.95,373.1,386.69,6575285,0.0,1.0
TSLA,2017-06-27 00:00:00+00:00,362.37,376.4,362.02,376.4,6884529,362.37,376.4,362.02,376.4,6884529,0.0,1.0
TSLA,2017-06-28 00:00:00+00:00,371.24,371.74,362.52,366.68,6245040,371.24,371.74,362.52,366.68,6245040,0.0,1.0
TSLA,2017-06-29 00:00:00+00:00,360.75,371.0,354.1,370.61,8180408,360.75,371.0,354.1,370.61,8180408,0.0,1.0
TSLA,2017-06-30 00:00:00+00:00,361.61,366.77,359.62,363.71,5759458,361.61,366.77,359.62,363.71,5759458,0.0,1.0
TSLA,2017-07-03 00:00:00+00:00,352.62,371.35,351.5,370.24,6297330,352.62,371.35,351.5,370.24,6297330,0.0,1.0
TSLA,2017-07-05 00:00:00+00:00,327.09,347.24,326.33,347.2,16883496,327.09,347.24,326.33,347.2,16883496,0.0,1.0
TSLA,2017-07-06 00:00:00+00:00,308.83,320.7899,306.3,317.26,19189195,308.83,320.7899,306.3,317.26,19189195,0.0,1.0
TSLA,2017-07-07 00:00:00+00:00,313.22,317.0,307.38,313.5,14053750,313.22,317.0,307.38,313.5,14053750,0.0,1.0
TSLA,2017-07-10 00:00:00+00:00,316.05,317.94,303.13,312.9,13702080,316.05,317.94,303.13,312.9,13702080,0.0,1.0
TSLA,2017-07-11 00:00:00+00:00,327.22,327.28,314.3,316.0,11400054,327.22,327.28,314.3,316.0,11400054,0.0,1.0
TSLA,2017-07-12 00:00:00+00:00,329.52,333.1,324.5,330.4,10297839,329.52,333.1,324.5,330.4,10297839,0.0,1.0
TSLA,2017-07-13 00:00:00+00:00,323.41,331.6,319.97,330.11,8540442,323.41,331.6,319.97,330.11,8540442,0.0,1.0
TSLA,2017-07-14 00:00:00+00:00,327.78,328.42,321.22,323.19,5590393,327.78,328.42,321.22,323.19,5590393,0.0,1.0
TSLA,2017-07-17 00:00:00+00:00,319.57,327.1,313.45,325.54,9784200,319.57,327.1,313.45,325.54,9784200,0.0,1.0
TSLA,2017-07-18 00:00:00+00:00,328.24,329.13,315.66,317.5,6326961,328.24,329.13,315.66,317.5,6326961,0.0,1.0
TSLA,2017-07-19 00:00:00+00:00,325.26,331.65,323.22,328.23,6300735,325.26,331.65,323.22,328.23,6300735,0.0,1.0
TSLA,2017-07-20 00:00:00+00:00,329.92,330.22,324.2,326.9,5098707,329.92,330.22,324.2,326.9,5098707,0.0,1.0
TSLA,2017-07-21 00:00:00+00:00,328.4,331.26,325.8,329.46,4826383,328.4,331.26,325.8,329.46,4826383,0.0,1.0
TSLA,2017-07-24 00:00:00+00:00,342.52,343.4,330.01,330.24,8552012,342.52,343.4,330.01,330.24,8552012,0.0,1.0
TSLA,2017-07-25 00:00:00+00:00,339.6,345.6,334.15,345.0,6958889,339.6,345.6,334.15,345.0,6958889,0.0,1.0
TSLA,2017-07-26 00:00:00+00:00,343.85,345.5,338.12,340.36,4750198,343.85,345.5,338.12,340.36,4750198,0.0,1.0
TSLA,2017-07-27 00:00:00+00:00,334.46,347.5,326.29,346.0,8259202,334.46,347.5,326.29,346.0,8259202,0.0,1.0
TSLA,2017-07-28 00:00:00+00:00,335.07,339.6,332.51,336.89,4841257,335.07,339.6,332.51,336.89,4841257,0.0,1.0
TSLA,2017-07-31 00:00:00+00:00,323.47,341.49,321.04,335.5,8499335,323.47,341.49,321.04,335.5,8499335,0.0,1.0
TSLA,2017-08-01 00:00:00+00:00,319.57,324.45,316.13,323.0,8247544,319.57,324.45,316.13,323.0,8247544,0.0,1.0
TSLA,2017-08-02 00:00:00+00:00,325.89,327.12,311.22,318.94,9911432,325.89,327.12,311.22,318.94,9911432,0.0,1.0
TSLA,2017-08-03 00:00:00+00:00,347.09,350.0,343.15,345.33,13448583,347.09,350.0,343.15,345.33,13448583,0.0,1.0
TSLA,2017-08-04 00:00:00+00:00,356.91,357.27,343.3,347.0,9151520,356.91,357.27,343.3,347.0,9151520,0.0,1.0
TSLA,2017-08-07 00:00:00+00:00,355.17,359.48,352.75,357.35,6265570,355.17,359.48,352.75,357.35,6265570,0.0,1.0
TSLA,2017-08-08 00:00:00+00:00,365.22,368.58,357.4,357.53,7363033,365.22,368.58,357.4,357.53,7363033,0.0,1.0
TSLA,2017-08-09 00:00:00+00:00,363.53,370.0,358.95,361.0,6847245,363.53,370.0,358.95,361.0,6847245,0.0,1.0
TSLA,2017-08-10 00:00:00+00:00,355.4,366.65,354.66,361.6,7035192,355.4,366.65,354.66,361.6,7035192,0.0,1.0
TSLA,2017-08-11 00:00:00+00:00,357.87,361.26,353.62,356.97,4318835,357.87,361.26,353.62,356.97,4318835,0.0,1.0
TSLA,2017-08-14 00:00:00+00:00,363.8,367.66,362.6,364.63,4461215,363.8,367.66,362.6,364.63,4461215,0.0,1.0
TSLA,2017-08-15 00:00:00+00:00,362.33,365.49,359.37,365.2,3048074,362.33,365.49,359.37,365.2,3048074,0.0,1.0
TSLA,2017-08-16 00:00:00+00:00,362.91,366.5,362.52,363.0,3328576,362.91,366.5,362.52,363.0,3328576,0.0,1.0
TSLA,2017-08-17 00:00:00+00:00,351.92,363.3,351.59,361.21,4969222,351.92,363.3,351.59,361.21,4969222,0.0,1.0
TSLA,2017-08-18 00:00:00+00:00,347.46,354.0,345.8,352.91,5335793,347.46,354.0,345.8,352.91,5335793,0.0,1.0
TSLA,2017-08-21 00:00:00+00:00,337.86,345.82,331.85,345.82,6458812,337.86,345.82,331.85,345.82,6458812,0.0,1.0
TSLA,2017-08-22 00:00:00+00:00,341.35,342.24,337.37,341.13,4288367,341.35,342.24,337.37,341.13,4288367,0.0,1.0
TSLA,2017-08-23 00:00:00+00:00,352.77,353.49,338.3,338.99,4914201,352.77,353.49,338.3,338.99,4914201,0.0,1.0
TSLA,2017-08-24 00:00:00+00:00,352.93,356.66,349.74,352.52,4540652,352.93,356.66,349.74,352.52,4540652,0.0,1.0
TSLA,2017-08-25 00:00:00+00:00,348.05,355.69,347.3,354.24,3461744,348.05,355.69,347.3,354.24,3461744,0.0,1.0
TSLA,2017-08-28 00:00:00+00:00,345.66,347.35,339.72,347.28,3718108,345.66,347.35,339.72,347.28,3718108,0.0,1.0
TSLA,2017-08-29 00:00:00+00:00,347.36,349.05,338.75,339.48,4032825,347.36,349.05,338.75,339.48,4032825,0.0,1.0
TSLA,2017-08-30 00:00:00+00:00,353.18,353.47,347.0,349.67,3390055,353.18,353.47,347.0,349.67,3390055,0.0,1.0
TSLA,2017-08-31 00:00:00+00:00,355.9,358.44,352.82,353.55,4072795,355.9,358.44,352.82,353.55,4072795,0.0,1.0
TSLA,2017-09-01 00:00:00+00:00,355.4,357.59,353.69,356.12,3049546,355.4,357.59,353.69,356.12,3049546,0.0,1.0
TSLA,2017-09-05 00:00:00+00:00,349.59,355.49,345.89,353.8,3813862,349.59,355.49,345.89,353.8,3813862,0.0,1.0
TSLA,2017-09-06 00:00:00+00:00,344.53,350.98,341.56,349.5,4058983,344.53,350.98,341.56,349.5,4058983,0.0,1.0
TSLA,2017-09-07 00:00:00+00:00,350.61,352.48,343.45,345.98,4219997,350.61,352.48,343.45,345.98,4219997,0.0,1.0
TSLA,2017-09-08 00:00:00+00:00,343.4,349.78,342.3,348.99,3248803,343.4,349.78,342.3,348.99,3248803,0.0,1.0
TSLA,2017-09-11 00:00:00+00:00,363.69,363.71,350.0,351.35,7627917,363.69,363.71,350.0,351.35,7627917,0.0,1.0
TSLA,2017-09-12 00:00:00+00:00,362.75,368.76,360.4,364.49,5929289,362.75,368.76,360.4,364.49,5929289,0.0,1.0
TSLA,2017-09-13 00:00:00+00:00,366.23,368.07,359.59,363.82,4161382,366.23,368.07,359.59,363.82,4161382,0.0,1.0
TSLA,2017-09-14 00:00:00+00:00,377.64,377.96,362.63,364.33,7141663,377.64,377.96,362.63,364.33,7141663,0.0,1.0
TSLA,2017-09-15 00:00:00+00:00,379.81,380.0,372.7,374.51,5338678,379.81,380.0,372.7,374.51,5338678,0.0,1.0
TSLA,2017-09-18 00:00:00+00:00,385.0,389.61,377.68,380.25,7149295,385.0,389.61,377.68,380.25,7149295,0.0,1.0
TSLA,2017-09-19 00:00:00+00:00,375.1,382.39,373.57,380.0,6256035,375.1,382.39,373.57,380.0,6256035,0.0,1.0
TSLA,2017-09-20 00:00:00+00:00,373.91,378.25,371.07,373.0,4892872,373.91,378.25,371.07,373.0,4892872,0.0,1.0
TSLA,2017-09-21 00:00:00+00:00,366.48,376.83,364.51,374.9,4605428,366.48,376.83,364.51,374.9,4605428,0.0,1.0
TSLA,2017-09-22 00:00:00+00:00,351.09,369.9,350.88,366.49,8105653,351.09,369.9,350.88,366.49,8105653,0.0,1.0
TSLA,2017-09-25 00:00:00+00:00,344.99,357.47,342.88,353.15,7542161,344.99,357.47,342.88,353.15,7542161,0.0,1.0
TSLA,2017-09-26 00:00:00+00:00,345.25,351.24,340.9,350.93,7126550,345.25,351.24,340.9,350.93,7126550,0.0,1.0
TSLA,2017-09-27 00:00:00+00:00,340.97,351.49,340.5,349.9,6010631,340.97,351.49,340.5,349.9,6010631,0.0,1.0
TSLA,2017-09-28 00:00:00+00:00,339.6,342.75,335.4,339.88,5279310,339.6,342.75,335.4,339.88,5279310,0.0,1.0
TSLA,2017-09-29 00:00:00+00:00,341.1,344.68,338.6,341.86,5062297,341.1,344.68,338.6,341.86,5062297,0.0,1.0
TSLA,2017-10-02 00:00:00+00:00,341.53,343.7,335.51,342.52,4901453,341.53,343.7,335.51,342.52,4901453,0.0,1.0
TSLA,2017-10-03 00:00:00+00:00,348.14,348.55,331.28,335.9,9981885,348.14,348.55,331.28,335.9,9981885,0.0,1.0
TSLA,2017-10-04 00:00:00+00:00,355.01,358.62,349.6,351.25,8120353,355.01,358.62,349.6,351.25,8120353,0.0,1.0
TSLA,2017-10-05 00:00:00+00:00,355.33,357.44,351.35,356.0,4102286,355.33,357.44,351.35,356.0,4102286,0.0,1.0
TSLA,2017-10-06 00:00:00+00:00,356.88,360.1,352.25,353.1,4171789,356.88,360.1,352.25,353.1,4171789,0.0,1.0
TSLA,2017-10-09 00:00:00+00:00,342.94,351.75,342.67,349.65,7406324,342.94,351.75,342.67,349.65,7406324,0.0,1.0
TSLA,2017-10-10 00:00:00+00:00,355.59,355.63,345.53,346.8,6914972,355.59,355.63,345.53,346.8,6914972,0.0,1.0
TSLA,2017-10-11 00:00:00+00:00,354.6,357.6,351.15,353.89,4476769,354.6,357.6,351.15,353.89,4476769,0.0,1.0
TSLA,2017-10-12 00:00:00+00:00,355.68,359.78,352.64,352.95,4047318,355.68,359.78,352.64,352.95,4047318,0.0,1.0
TSLA,2017-10-13 00:00:00+00:00,355.57,358.49,353.68,356.98,3528413,355.57,358.49,353.68,356.98,3528413,0.0,1.0
TSLA,2017-10-16 00:00:00+00:00,350.6,354.48,347.16,353.76,5353262,350.6,354.48,347.16,353.76,5353262,0.0,1.0
TSLA,2017-10-17 00:00:00+00:00,355.75,356.22,350.07,350.91,3280670,355.75,356.22,350.07,350.91,3280670,0.0,1.0
TSLA,2017-10-18 00:00:00+00:00,359.65,363.0,354.13,355.97,4898808,359.65,363.0,354.13,355.97,4898808,0.0,1.0
TSLA,2017-10-19 00:00:00+00:00,351.81,357.15,348.2,355.56,5032884,351.81,357.15,348.2,355.56,5032884,0.0,1.0
TSLA,2017-10-20 00:00:00+00:00,345.1,354.55,344.34,352.69,4888221,345.1,354.55,344.34,352.69,4888221,0.0,1.0
TSLA,2017-10-23 00:00:00+00:00,337.02,349.95,336.25,349.88,5715817,337.02,349.95,336.25,349.88,5715817,0.0,1.0
TSLA,2017-10-24 00:00:00+00:00,337.34,342.8,336.16,338.8,4463807,337.34,342.8,336.16,338.8,4463807,0.0,1.0
TSLA,2017-10-25 00:00:00+00:00,325.84,337.5,323.56,336.7,8547764,325.84,337.5,323.56,336.7,8547764,0.0,1.0
TSLA,2017-10-26 00:00:00+00:00,326.17,330.23,323.2,327.78,4980316,326.17,330.23,323.2,327.78,4980316,0.0,1.0
TSLA,2017-10-27 00:00:00+00:00,320.87,324.59,316.66,319.75,6942493,320.87,324.59,316.66,319.75,6942493,0.0,1.0
TSLA,2017-10-30 00:00:00+00:00,320.08,323.78,317.25,319.18,4236029,320.08,323.78,317.25,319.18,4236029,0.0,1.0
TSLA,2017-10-31 00:00:00+00:00,331.53,331.95,320.18,320.23,5532647,331.53,331.95,320.18,320.23,5532647,0.0,1.0
TSLA,2017-11-01 00:00:00+00:00,321.08,332.61,320.26,332.25,7028856,321.08,332.61,320.26,332.25,7028856,0.0,1.0
TSLA,2017-11-02 00:00:00+00:00,299.26,308.69,292.63,300.13,19731322,299.26,308.69,292.63,300.13,19731322,0.0,1.0
TSLA,2017-11-03 00:00:00+00:00,306.09,306.25,295.13,299.5,8835157,306.09,306.25,295.13,299.5,8835157,0.0,1.0
TSLA,2017-11-06 00:00:00+00:00,302.78,307.5,299.01,307.0,6463227,302.78,307.5,299.01,307.0,6463227,0.0,1.0
TSLA,2017-11-07 00:00:00+00:00,306.05,306.5,300.03,301.02,5209573,306.05,306.5,300.03,301.02,5209573,0.0,1.0
TSLA,2017-11-08 00:00:00+00:00,304.39,306.89,301.3,305.5,4725271,304.39,306.89,301.3,305.5,4725271,0.0,1.0
TSLA,2017-11-09 00:00:00+00:00,302.99,304.46,296.3,302.5,5419497,302.99,304.46,296.3,302.5,5419497,0.0,1.0
TSLA,2017-11-10 00:00:00+00:00,302.99,308.36,301.85,302.5,4600097,302.99,308.36,301.85,302.5,4600097,0.0,1.0
TSLA,2017-11-13 00:00:00+00:00,315.4,316.8,299.11,300.13,7536669,315.4,316.8,299.11,300.13,7536669,0.0,1.0
TSLA,2017-11-14 00:00:00+00:00,308.7,316.35,306.9,315.0,5661102,308.7,316.35,306.9,315.0,5661102,0.0,1.0
TSLA,2017-11-15 00:00:00+00:00,311.3,312.49,301.5,306.01,5909055,311.3,312.49,301.5,306.01,5909055,0.0,1.0
TSLA,2017-11-16 00:00:00+00:00,312.5,318.14,311.3,313.99,5793324,312.5,318.14,311.3,313.99,5793324,0.0,1.0
TSLA,2017-11-17 00:00:00+00:00,315.05,326.67,313.15,325.67,13682753,315.05,326.67,313.15,325.67,13682753,0.0,1.0
TSLA,2017-11-20 00:00:00+00:00,308.74,315.5,304.75,313.79,8247650,308.74,315.5,304.75,313.79,8247650,0.0,1.0
TSLA,2017-11-21 00:00:00+00:00,317.81,318.23,308.71,310.86,7230570,317.81,318.23,308.71,310.86,7230570,0.0,1.0
TSLA,2017-11-22 00:00:00+00:00,312.6,317.42,311.84,316.77,4890091,312.6,317.42,311.84,316.77,4890091,0.0,1.0
TSLA,2017-11-24 00:00:00+00:00,315.55,316.41,311.0,313.79,3242220,315.55,316.41,311.0,313.79,3242220,0.0,1.0
TSLA,2017-11-27 00:00:00+00:00,316.81,317.34,309.51,313.25,4524921,316.81,317.34,309.51,313.25,4524921,0.0,1.0
TSLA,2017-11-28 00:00:00+00:00,317.55,320.0,313.92,316.36,4916555,317.55,320.0,313.92,316.36,4916555,0.0,1.0
TSLA,2017-11-29 00:00:00+00:00,307.54,318.0,301.23,317.3,8757414,307.54,318.0,301.23,317.3,8757414,0.0,1.0
TSLA,2017-11-30 00:00:00+00:00,308.85,310.7,304.54,308.56,4345145,308.85,310.7,304.54,308.56,4345145,0.0,1.0
TSLA,2017-12-01 00:00:00+00:00,306.53,310.32,305.05,305.44,4285954,306.53,310.32,305.05,305.44,4285954,0.0,1.0
TSLA,2017-12-04 00:00:00+00:00,305.2,308.265,300.61,306.5,5811205,305.2,308.265,300.61,306.5,5811205,0.0,1.0
TSLA,2017-12-05 00:00:00+00:00,303.7,308.0,301.0,302.0,4628462,303.7,308.0,301.0,302.0,4628462,0.0,1.0
TSLA,2017-12-06 00:00:00+00:00,313.26,313.39,300.0,300.1,7160938,313.26,313.39,300.0,300.1,7160938,0.0,1.0
TSLA,2017-12-07 00:00:00+00:00,311.24,318.6341,311.05,312.0,4705140,311.24,318.6341,311.05,312.0,4705140,0.0,1.0
TSLA,2017-12-08 00:00:00+00:00,315.13,316.98,311.26,314.6,3442898,315.13,316.98,311.26,314.6,3442898,0.0,1.0
TSLA,2017-12-11 00:00:00+00:00,328.91,329.01,313.75,314.63,7937981,328.91,329.01,313.75,314.63,7937981,0.0,1.0
TSLA,2017-12-12 00:00:00+00:00,341.03,341.44,330.03,330.45,8648534,341.03,341.44,330.03,330.45,8648534,0.0,1.0
TSLA,2017-12-13 00:00:00+00:00,339.03,344.22,336.5,340.93,6189204,339.03,344.22,336.5,340.93,6189204,0.0,1.0
TSLA,2017-12-14 00:00:00+00:00,337.89,347.44,336.9,341.01,5744750,337.89,347.44,336.9,341.01,5744750,0.0,1.0
TSLA,2017-12-15 00:00:00+00:00,343.45,343.9,335.76,342.04,6832071,343.45,343.9,335.76,342.04,6832071,0.0,1.0
TSLA,2017-12-18 00:00:00+00:00,338.87,346.73,337.58,344.9,5441450,338.87,346.73,337.58,344.9,5441450,0.0,1.0
TSLA,2017-12-19 00:00:00+00:00,331.1,341.4925,330.3,340.26,6792009,331.1,341.4925,330.3,340.26,6792009,0.0,1.0
TSLA,2017-12-20 00:00:00+00:00,328.98,333.1,325.04,332.69,5937684,328.98,333.1,325.04,332.69,5937684,0.0,1.0
TSLA,2017-12-21 00:00:00+00:00,331.66,333.74,327.21,329.59,4344701,331.66,333.74,327.21,329.59,4344701,0.0,1.0
TSLA,2017-12-22 00:00:00+00:00,325.2,330.9214,324.82,329.51,4186131,325.2,330.9214,324.82,329.51,4186131,0.0,1.0
TSLA,2017-12-26 00:00:00+00:00,317.29,323.94,316.58,323.83,4321909,317.29,323.94,316.58,323.83,4321909,0.0,1.0
TSLA,2017-12-27 00:00:00+00:00,311.64,317.68,310.75,316.0,4645441,311.64,317.68,310.75,316.0,4645441,0.0,1.0
TSLA,2017-12-28 00:00:00+00:00,315.36,315.82,309.54,311.75,4294689,315.36,315.82,309.54,311.75,4294689,0.0,1.0
TSLA,2017-12-29 00:00:00+00:00,311.35,316.41,310.0,316.18,3727621,311.35,316.41,310.0,316.18,3727621,0.0,1.0
TSLA,2018-01-02 00:00:00+00:00,320.53,322.1099,311.0,312.0,4326988,320.53,322.1099,311.0,312.0,4326988,0.0,1.0
TSLA,2018-01-03 00:00:00+00:00,317.25,325.25,315.55,321.0,4185665,317.25,325.25,315.55,321.0,4185665,0.0,1.0
TSLA,2018-01-04 00:00:00+00:00,314.62,318.55,305.68,312.87,9915932,314.62,318.55,305.68,312.87,9915932,0.0,1.0
TSLA,2018-01-05 00:00:00+00:00,316.58,317.24,312.0,316.62,4578729,316.58,317.24,312.0,316.62,4578729,0.0,1.0
TSLA,2018-01-08 00:00:00+00:00,336.41,337.0199,315.5,316.0,9777059,336.41,337.0199,315.5,316.0,9777059,0.0,1.0
TSLA,2018-01-09 00:00:00+00:00,333.69,338.8,327.405,335.16,7109115,333.69,338.8,327.405,335.16,7109115,0.0,1.0
TSLA,2018-01-10 00:00:00+00:00,334.8,337.0,330.0,332.2,4236168,334.8,337.0,330.0,332.2,4236168,0.0,1.0
TSLA,2018-01-11 00:00:00+00:00,337.95,344.8099,333.26,335.24,6619082,337.95,344.8099,333.26,335.24,6619082,0.0,1.0
TSLA,2018-01-12 00:00:00+00:00,336.22,340.41,333.67,338.63,4805025,336.22,340.41,333.67,338.63,4805025,0.0,1.0
TSLA,2018-01-16 00:00:00+00:00,340.06,345.0,334.8,337.54,6392397,340.06,345.0,334.8,337.54,6392397,0.0,1.0
TSLA,2018-01-17 00:00:00+00:00,347.16,349.0,339.75,340.47,7062337,347.16,349.0,339.75,340.47,7062337,0.0,1.0
TSLA,2018-01-18 00:00:00+00:00,344.57,352.3,343.74,345.67,5619990,344.57,352.3,343.74,345.67,5619990,0.0,1.0
TSLA,2018-01-19 00:00:00+00:00,350.02,350.5899,342.6,345.0,4812052,350.02,350.5899,342.6,345.0,4812052,0.0,1.0
TSLA,2018-01-22 00:00:00+00:00,351.56,357.83,349.2,349.4,6157941,351.56,357.83,349.2,349.4,6157941,0.0,1.0
TSLA,2018-01-23 00:00:00+00:00,352.79,360.5,351.0,360.0,5428872,352.79,360.5,351.0,360.0,5428872,0.0,1.0
TSLA,2018-01-24 00:00:00+00:00,345.89,354.75,343.52,354.58,5251654,345.89,354.75,343.52,354.58,5251654,0.0,1.0
TSLA,2018-01-25 00:00:00+00:00,337.64,349.2,336.4,348.27,6640964,337.64,349.2,336.4,348.27,6640964,0.0,1.0
TSLA,2018-01-26 00:00:00+00:00,342.85,344.0,335.71,341.5,4515013,342.85,344.0,335.71,341.5,4515013,0.0,1.0
TSLA,2018-01-29 00:00:00+00:00,349.53,350.85,338.28,339.85,4722025,349.53,350.85,338.28,339.85,4722025,0.0,1.0
TSLA,2018-01-30 00:00:00+00:00,345.82,348.27,342.17,345.14,4696465,345.82,348.27,342.17,345.14,4696465,0.0,1.0
TSLA,2018-01-31 00:00:00+00:00,354.31,356.19,345.19,347.51,6076998,354.31,356.19,345.19,347.51,6076998,0.0,1.0
TSLA,2018-02-01 00:00:00+00:00,349.25,359.66,348.63,351.0,4163194,349.25,359.66,348.63,351.0,4163194,0.0,1.0
TSLA,2018-02-02 00:00:00+00:00,343.75,351.95,340.51,348.44,3674909,343.75,351.95,340.51,348.44,3674909,0.0,1.0
TSLA,2018-02-05 00:00:00+00:00,333.13,344.47,333.0,337.97,4053777,333.13,344.47,333.0,337.97,4053777,0.0,1.0
TSLA,2018-02-06 00:00:00+00:00,333.97,336.22,323.5,325.21,4937928,333.97,336.22,323.5,325.21,4937928,0.0,1.0
TSLA,2018-02-07 00:00:00+00:00,345.0,346.0,335.66,338.99,5846823,345.0,346.0,335.66,338.99,5846823,0.0,1.0
TSLA,2018-02-08 00:00:00+00:00,315.23,348.62,314.6,343.31,9996464,315.23,348.62,314.6,343.31,9996464,0.0,1.0
TSLA,2018-02-09 00:00:00+00:00,310.42,320.9845,294.76,319.93,12795099,310.42,320.9845,294.76,319.93,12795099,0.0,1.0
TSLA,2018-02-12 00:00:00+00:00,315.73,318.08,306.25,316.13,6166161,315.73,318.08,306.25,316.13,6166161,0.0,1.0
TSLA,2018-02-13 00:00:00+00:00,323.66,324.19,312.5105,315.02,4506915,323.66,324.19,312.5105,315.02,4506915,0.0,1.0
TSLA,2018-02-14 00:00:00+00:00,322.31,326.17,318.52,320.84,3930911,322.31,326.17,318.52,320.84,3930911,0.0,1.0
TSLA,2018-02-15 00:00:00+00:00,334.065,334.12,322.4,324.5,5892048,334.065,334.12,322.4,324.5,5892048,0.0,1.0
TSLA,2018-02-16 00:00:00+00:00,335.49,343.12,331.64,332.5,5585810,335.49,343.12,331.64,332.5,5585810,0.0,1.0
TSLA,2018-02-20 00:00:00+00:00,334.77,340.84,331.5,334.47,3996951,334.77,340.84,331.5,334.47,3996951,0.0,1.0
TSLA,2018-02-21 00:00:00+00:00,333.3,339.6929,333.17,336.03,3181755,333.3,339.6929,333.17,336.03,3181755,0.0,1.0
TSLA,2018-02-22 00:00:00+00:00,346.17,347.44,334.7501,335.53,6940349,346.17,347.44,334.7501,335.53,6940349,0.0,1.0
TSLA,2018-02-23 00:00:00+00:00,352.05,354.99,347.1,347.83,5790795,352.05,354.99,347.1,347.83,5790795,0.0,1.0
